GK,work_rate_att,special,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_reflexes,Attack,Mid,Def,gk,eur_value
0,2,1412,52,62,54,33,50,53,49,63,1,2,39,29,47,62,28,49,36,34,53,55,49,58,63,54,61,44,62,62,65,31,59,51,32,44,44,45,46,52,49,12,9,14,45.5,49.75,52.9,0,0.8
1,2,821,52,57,60,52,45,55,19,44,1,1,14,7,13,18,7,12,14,11,20,14,17,21,36,38,45,16,61,28,51,8,23,8,8,28,13,31,8,14,12,60,52,55,0,0,0,52,0.5
0,3,1406,52,72,61,34,49,50,48,59,1,2,40,28,53,60,30,46,40,39,46,50,59,62,59,56,56,47,64,51,62,31,58,45,38,46,46,38,44,50,50,9,5,11,46.625,48.625,51.1,0,0.9
0,2,1397,52,68,65,43,54,54,33,46,1,2,46,39,35,64,36,51,46,35,56,53,64,65,66,52,77,54,53,53,44,38,40,22,49,52,47,51,32,36,48,14,6,10,50.5,52.875,44.1,0,1
0,2,1373,52,63,65,45,47,54,32,45,1,2,52,47,46,47,46,54,40,41,43,50,62,68,73,35,62,43,72,57,37,43,42,23,43,49,48,49,41,24,33,5,10,10,48.375,48,39.8,0,0.9
0,2,1370,52,66,75,46,46,55,26,50,1,3,38,44,35,47,38,54,58,55,45,53,75,75,65,47,64,50,59,40,56,49,44,29,42,46,46,51,19,26,28,5,8,12,50.5,48.5,38.7,0,1.1
0,1,1155,52,61,38,18,36,34,52,57,1,2,29,15,48,45,24,26,28,21,24,34,37,39,43,49,84,21,43,56,64,13,46,52,31,40,30,45,51,55,54,7,10,12,32.375,35.75,47.8,0,0.7
0,2,1285,52,68,64,52,37,46,16,49,1,2,31,57,52,38,39,40,38,31,32,46,64,64,60,52,71,51,77,56,52,43,26,14,51,47,63,49,11,12,13,10,5,12,49.5,44.5,31.1,0,1.1
0,2,1412,52,66,57,41,52,53,41,57,1,2,42,36,47,60,37,51,44,45,57,52,57,57,63,49,66,56,56,63,59,38,44,41,38,48,36,55,32,45,48,13,6,8,47.875,50.625,47.9,0,1
1,2,985,52,60,57,47,50,48,47,46,1,1,12,12,14,21,18,14,12,17,23,19,48,46,41,59,55,20,53,43,54,11,19,19,13,25,24,11,15,16,14,57,47,48,0,0,0,52,0.6
0,2,1327,52,68,63,29,42,49,47,56,1,2,44,24,36,46,22,46,39,29,40,49,67,59,55,49,60,35,57,62,57,29,47,46,45,40,36,45,44,51,54,13,12,12,43.375,45.5,49.2,0,0.9
0,2,1304,52,64,61,28,30,46,55,59,1,2,40,25,43,25,23,51,29,29,23,32,68,55,55,51,66,26,65,58,61,30,54,55,45,35,38,38,52,61,59,12,6,12,40.125,39,49.4,0,0.8
0,2,1203,52,71,64,27,29,31,52,59,1,2,30,24,48,29,30,25,22,22,27,30,64,64,44,44,50,36,67,63,59,22,50,54,27,32,34,48,45,56,59,5,14,5,34.375,33.75,47.7,0,1
1,2,847,52,63,63,59,42,47,34,42,1,1,10,6,11,20,6,7,10,8,23,12,28,39,27,41,29,25,44,38,78,7,29,10,8,37,11,39,7,9,14,63,59,47,0,0,0,52,0.7
0,2,1497,52,69,74,42,50,54,46,68,1,2,45,41,48,56,39,52,42,36,54,53,74,74,73,45,51,44,59,64,76,42,54,42,45,49,42,49,46,48,47,14,14,11,51.125,52.125,51.4,0,1.1
1,2,836,52,57,60,55,52,47,31,47,1,1,8,6,9,25,7,7,11,10,22,8,28,33,30,42,36,21,50,20,68,7,33,13,6,33,14,44,7,11,10,60,55,47,0,0,0,52,0.5
1,2,825,52,60,51,54,56,49,23,56,1,1,13,7,10,23,8,11,13,12,23,18,22,23,29,40,38,22,54,21,60,6,22,12,6,24,10,25,8,13,11,51,54,49,0,0,0,52,0.6
0,2,1298,52,61,66,26,34,50,50,45,1,2,43,23,43,33,29,46,33,28,26,39,73,60,82,48,89,23,55,60,37,28,46,51,35,32,35,35,47,53,59,12,7,7,39.25,39.625,47.8,0,0.7
1,2,824,52,75,48,54,52,57,29,46,1,1,10,8,14,21,6,13,12,11,23,16,30,29,23,50,43,17,56,20,46,9,27,10,7,23,11,37,6,14,12,48,54,57,0,0,0,52,0.9
0,2,1309,52,68,71,43,44,53,24,56,1,3,46,42,36,47,36,52,35,34,39,50,72,70,68,40,68,53,61,69,60,37,29,16,44,43,47,40,22,27,25,12,7,7,48.5,47.25,37.4,0,1
1,2,825,52,52,49,51,58,58,29,52,1,1,11,9,11,27,8,9,12,10,16,16,27,31,21,36,49,19,59,26,44,8,22,7,7,23,18,31,7,10,14,49,51,58,0,0,0,52,0.3
1,2,794,52,60,46,54,53,52,19,54,1,1,11,9,14,27,6,8,12,10,22,18,21,17,26,48,32,25,43,17,60,8,22,8,4,23,14,38,5,11,14,46,54,52,0,0,0,52,0.6
1,2,913,52,59,55,51,59,46,33,54,1,1,10,13,12,24,15,11,13,13,27,14,33,33,34,39,31,21,52,17,59,17,26,27,17,35,12,24,15,14,14,55,51,46,0,0,0,52,0.5
0,2,1306,52,58,57,51,44,50,22,47,1,3,39,52,52,47,47,48,41,38,40,49,58,56,55,53,61,51,59,50,49,47,35,21,54,47,55,49,17,20,18,10,15,9,50.75,47.875,35.3,0,0.7
0,2,1328,52,61,74,39,43,52,44,45,1,2,50,45,41,45,30,52,37,33,38,50,76,73,59,44,56,36,54,60,44,29,28,41,46,42,41,43,38,53,47,5,9,10,48.375,47.625,46.6,0,0.8
0,2,1316,52,65,60,27,31,51,55,53,1,2,34,25,43,27,31,57,32,29,27,32,67,54,60,54,76,22,55,61,50,31,48,55,42,38,36,38,50,63,60,11,8,12,40.5,40.75,49.6,0,0.9
0,2,1212,52,70,55,26,37,36,49,58,1,2,35,20,50,45,23,29,28,22,40,40,54,55,46,46,58,40,62,55,64,27,48,48,25,28,29,42,43,56,51,15,14,5,36,37.625,48.4,0,0.9
0,2,1339,52,59,62,27,34,45,54,67,1,2,43,22,54,30,25,47,32,30,28,35,66,58,55,52,62,34,61,62,72,26,60,57,36,37,40,32,52,54,53,12,13,13,39.875,39.375,50.5,0,0.5
1,2,819,52,63,49,57,55,56,16,43,1,1,11,8,9,39,8,6,9,10,32,12,18,15,37,43,28,21,33,21,63,7,18,12,4,32,21,29,9,14,19,49,57,56,0,0,0,52,0.7
1,2,799,52,64,59,48,53,49,21,48,1,1,14,5,12,21,6,14,11,12,17,12,18,23,34,48,34,18,44,21,58,9,18,6,7,38,11,31,8,10,13,59,48,49,0,0,0,52,0.7
0,2,1322,52,70,63,52,42,57,19,47,1,2,37,51,44,44,52,63,52,28,41,51,62,64,51,49,62,57,57,55,49,50,30,14,41,47,69,46,20,14,16,8,7,11,51.375,48.375,33.6,0,1
0,3,1335,52,64,62,29,38,55,47,55,1,3,47,29,41,38,29,59,30,31,31,45,63,61,62,56,69,22,65,60,54,28,50,49,48,37,41,36,45,49,52,8,7,14,44.625,45,48.9,0,0.8
1,2,969,52,59,52,50,48,52,45,50,1,1,19,20,14,28,15,17,18,11,22,19,49,41,34,48,56,21,56,21,62,11,17,16,11,13,22,29,20,18,18,52,50,52,0,0,0,52,0.5
1,2,800,52,56,54,59,52,49,24,46,1,1,13,8,11,24,5,11,11,14,15,19,24,24,28,39,28,23,36,24,60,8,18,14,6,26,19,34,7,14,11,54,59,49,0,0,0,52,0.5
0,2,1325,52,52,63,47,49,51,25,52,1,3,55,48,40,51,50,51,44,37,50,50,64,63,56,40,56,55,49,50,64,35,27,25,43,42,52,45,18,26,24,14,15,13,48.875,47.625,37.6,0,0.5
0,2,1228,52,67,51,54,34,45,21,58,1,2,28,62,47,35,31,39,38,25,28,50,50,52,51,49,50,50,62,57,70,43,29,29,51,46,58,49,18,12,19,13,7,11,48.625,43.25,33.9,0,1.1
0,2,1312,52,64,65,27,29,47,52,64,1,2,33,24,44,26,28,54,31,31,24,29,69,61,58,50,68,31,57,64,68,23,55,54,45,34,38,46,48,55,63,12,11,9,40.25,38.625,49.1,0,0.8
1,2,823,52,59,59,46,59,52,24,49,1,1,10,9,13,24,8,9,14,10,24,11,17,30,33,41,28,25,40,22,58,9,20,12,7,35,19,39,8,11,11,59,46,52,0,0,0,52,0.5
0,2,1345,52,52,58,31,45,49,53,45,1,2,39,25,40,52,25,48,30,32,53,41,55,61,56,54,79,48,58,46,41,27,50,59,31,38,42,38,48,57,52,15,11,6,41.5,45,51,0,0.1
0,2,1194,52,65,62,26,29,32,51,63,1,2,24,24,43,33,20,26,23,27,25,32,62,62,47,41,56,35,72,64,67,21,49,49,23,30,32,42,46,58,52,8,12,6,33.75,33.5,46.9,0,0.8
1,2,849,52,67,56,53,48,53,31,50,1,1,14,10,13,25,10,15,12,13,20,19,33,29,36,40,32,20,49,26,40,10,29,10,10,24,14,25,10,14,12,56,53,53,0,0,0,52,0.9
0,2,1259,52,63,65,49,35,46,20,58,1,3,22,51,51,44,44,43,33,20,22,46,62,68,51,51,54,48,68,63,56,45,53,22,54,44,51,46,15,15,17,6,8,10,49.25,44.5,34.6,0,0.8
0,2,1162,52,64,63,22,27,30,54,59,1,2,24,17,42,32,25,25,23,24,25,26,61,64,47,40,52,31,73,57,65,20,41,52,24,25,32,42,54,58,54,6,9,14,31.375,31.5,46.8,0,0.8
0,2,1396,52,73,67,37,51,53,35,50,1,3,38,38,40,59,37,48,40,43,51,51,65,68,77,43,75,41,58,55,47,27,48,27,43,55,41,50,30,41,47,13,14,10,47.375,50.25,44.3,0,1.1
0,2,1321,52,60,65,29,37,49,49,51,1,2,42,27,38,42,23,45,31,32,29,49,64,65,56,53,75,37,69,59,46,24,50,49,47,33,25,53,50,50,55,6,10,14,43.5,43.375,49.2,0,0.6
0,2,1379,52,57,64,43,55,50,35,46,1,3,42,41,37,66,39,49,44,39,63,45,66,62,54,51,78,54,53,60,40,39,40,23,44,47,41,53,32,41,49,13,5,7,48.875,51.25,44.4,0,0.7
0,2,1232,52,68,61,24,35,34,50,60,1,2,33,19,55,39,22,31,32,26,33,30,60,62,44,48,58,37,69,58,62,19,56,54,25,36,32,50,45,51,49,10,13,6,35.375,36.5,47.9,0,1
0,2,1206,52,56,55,24,30,31,49,65,1,2,25,18,46,34,29,23,26,21,28,29,53,56,45,48,69,37,73,65,70,22,49,48,22,34,33,37,45,54,54,10,8,13,32.75,33.625,46.9,0,0.5
0,2,1187,52,69,55,25,28,31,51,58,1,2,23,20,51,31,29,23,22,28,22,32,56,55,43,49,60,33,72,55,62,20,49,47,29,32,40,45,46,57,53,11,8,8,33.5,33.25,46.4,0,0.9
0,2,1379,52,59,57,42,54,49,37,56,1,2,46,39,41,61,40,46,44,39,58,50,53,61,52,48,62,52,54,58,65,39,33,27,43,53,46,48,34,43,40,6,12,7,48.25,50.625,45.2,0,0.7
0,2,1406,52,73,54,41,51,61,37,51,1,2,40,39,42,57,39,61,46,44,61,58,59,50,66,56,73,50,52,45,58,33,39,30,43,47,49,56,40,35,42,12,6,8,50.5,52,45,0,1.1
1,2,1017,52,65,54,49,52,56,43,45,1,1,17,20,20,30,12,14,15,13,26,21,42,43,34,55,50,16,59,25,64,24,22,21,11,36,25,23,14,15,17,54,49,56,0,0,0,52,0.8
0,2,1443,52,65,52,42,50,55,41,57,1,3,43,35,46,54,48,56,41,49,54,54,55,50,49,45,73,55,73,53,57,42,58,46,51,49,45,50,38,40,40,5,10,5,49,51,47.1,0,1
0,2,1329,52,64,70,40,47,55,29,53,1,3,54,38,36,45,39,54,37,33,42,52,68,71,66,40,75,46,52,56,58,40,38,18,40,52,41,43,31,31,30,9,8,10,48,48,39.3,0,0.8
1,2,1045,52,55,56,48,50,50,43,47,1,1,16,11,30,25,14,17,20,13,18,24,45,42,38,53,56,24,57,44,69,17,24,26,15,18,24,25,17,15,22,56,48,50,0,0,0,52,0.4
0,2,1511,52,70,65,38,51,51,56,64,1,2,44,33,58,62,34,44,41,40,51,56,68,62,69,53,54,53,65,48,72,35,65,53,42,46,39,47,55,58,59,13,12,7,49.625,51,56.7,0,1
0,2,1270,52,64,60,49,46,61,19,45,1,2,45,49,43,51,48,64,44,26,34,58,61,60,68,49,48,54,32,40,54,45,32,17,39,53,55,48,15,16,18,11,13,15,52.5,50.125,34.1,0,0.9
0,2,1337,52,67,61,30,36,52,51,51,1,2,49,27,41,29,31,58,31,28,31,37,64,58,55,55,68,31,66,59,43,30,55,51,51,40,38,34,46,58,57,7,12,6,43.375,43,48.9,0,1
0,3,1306,52,67,67,55,40,57,20,46,1,2,40,60,49,45,35,54,30,33,26,57,65,68,59,48,88,54,62,55,47,50,29,10,46,45,59,43,19,20,16,9,5,7,53,48,34,0,1
1,2,831,52,67,52,52,56,60,19,43,1,1,10,6,11,22,9,9,10,13,25,18,18,19,22,46,42,24,64,17,54,8,16,10,6,37,19,22,9,13,11,52,52,60,0,0,0,52,0.9
0,2,1334,52,66,67,30,33,51,53,56,1,2,39,31,44,30,29,59,28,28,30,30,68,67,65,56,70,31,59,53,57,23,56,52,41,36,35,37,53,57,54,10,7,11,42.5,41,49.1,0,1
1,2,833,52,61,45,58,51,53,23,54,1,1,14,7,14,16,9,12,11,11,17,12,24,23,36,35,46,23,61,18,51,6,22,11,6,36,16,23,9,12,14,45,58,53,0,0,0,52,0.6
0,2,1256,52,66,65,28,36,39,52,58,1,2,33,29,52,44,29,36,24,29,37,38,67,64,41,45,58,36,60,57,62,18,48,52,27,30,34,45,50,54,55,10,6,7,39,38.75,49.7,0,1
0,2,1441,52,70,65,40,49,51,46,61,1,2,41,39,40,59,37,49,30,37,55,52,64,66,51,52,67,45,63,60,59,38,68,46,48,41,39,47,41,51,49,11,11,5,49.25,50.875,51.3,0,1.1
1,2,815,52,70,55,48,51,57,23,44,1,1,10,5,12,21,6,9,13,12,25,17,20,26,31,47,43,15,60,17,47,6,19,13,6,33,16,32,6,14,11,55,48,57,0,0,0,52,0.8
0,2,1414,52,69,67,39,51,51,42,52,1,2,41,32,46,59,41,47,38,37,52,52,68,67,62,48,58,52,55,54,50,39,52,44,54,51,38,46,37,43,44,10,13,7,49.25,51.625,48.1,0,1.1
1,2,865,52,64,50,58,52,51,20,52,1,1,14,9,13,26,6,8,12,12,28,19,21,19,26,38,44,20,63,31,34,8,28,15,8,43,19,36,9,14,15,50,58,51,0,0,0,52,0.7
0,2,1423,52,67,68,46,54,54,38,36,1,3,41,47,45,65,42,50,46,48,57,55,69,67,63,54,69,51,61,33,35,36,38,26,49,50,53,61,37,40,52,6,9,14,52.25,52.625,45.5,0,1
0,2,1130,52,66,53,22,28,29,51,63,1,2,26,16,46,31,17,24,19,19,26,28,52,54,40,41,55,37,60,57,72,21,50,51,19,29,31,39,49,55,53,10,8,10,30.75,30.875,46.2,0,0.9
1,2,792,52,65,56,54,54,50,18,46,1,1,13,10,13,21,6,16,12,12,25,24,17,18,25,44,21,18,30,16,65,7,24,8,5,37,12,26,7,13,13,56,54,50,0,0,0,52,0.8
0,2,1196,52,66,58,27,28,33,51,54,1,2,27,24,50,32,27,25,23,25,24,35,56,60,44,47,64,39,73,55,57,21,42,52,25,29,35,41,45,55,58,12,9,8,34.75,33.5,47,0,0.9
0,3,1412,52,65,77,32,46,56,51,44,1,2,40,29,44,53,31,46,31,34,50,62,76,78,77,46,86,45,68,43,36,27,59,52,27,43,38,47,45,59,48,14,6,8,46.375,48.875,51.6,0,0.9
0,2,1268,52,52,42,36,48,43,54,41,1,2,39,35,39,62,27,41,35,42,45,47,39,45,35,51,55,37,54,30,39,41,54,54,24,40,43,65,55,59,55,13,6,9,40.875,44.5,50.5,0,0.1
0,2,1286,52,68,68,49,32,43,25,67,1,3,20,55,62,37,40,44,33,24,20,40,67,68,46,43,49,43,62,77,67,40,54,22,56,44,59,41,22,21,19,7,14,6,48.625,43.125,36.1,0,1
0,2,1415,52,73,62,41,55,52,40,46,1,3,41,38,44,62,46,47,54,48,57,58,53,69,53,47,66,51,56,49,45,34,42,30,37,55,54,56,40,44,47,7,14,8,48.25,51,46.6,0,1.1
0,2,1340,52,52,68,51,44,57,23,38,1,2,49,45,49,44,53,61,59,44,35,49,69,68,54,45,74,67,34,49,36,49,29,19,54,40,48,44,16,24,24,13,8,7,52,47.25,34.8,0,0.4
0,2,1307,52,66,67,27,34,48,51,53,1,2,38,23,45,36,24,42,26,26,29,44,66,68,78,54,61,35,66,59,47,22,57,51,42,35,35,54,49,54,52,8,8,5,41.875,41.75,49.3,0,1
0,2,1396,52,64,66,47,44,57,35,40,1,3,41,50,38,42,36,51,59,36,45,59,65,67,78,51,78,48,59,47,34,45,42,34,41,47,46,57,36,33,35,14,12,8,50.125,48.875,41.9,0,0.9
1,2,820,52,70,52,54,55,56,30,49,1,1,14,7,12,14,7,6,13,14,21,12,28,31,38,33,34,21,44,18,53,7,28,11,7,35,18,29,6,11,11,52,54,56,0,0,0,52,0.8
0,3,1427,52,70,55,41,49,47,38,62,1,2,38,31,48,56,35,39,42,42,54,54,57,54,60,48,61,60,54,74,61,45,52,51,51,48,44,53,23,38,49,6,15,15,47.75,49.75,48.2,0,1
0,2,1338,52,66,71,38,48,56,34,40,1,3,36,34,37,55,42,55,41,38,49,52,72,71,74,50,62,48,50,43,34,33,47,27,40,53,41,58,33,39,35,12,7,10,48.75,49.875,42,0,1
0,2,1405,52,67,65,38,51,50,45,55,1,3,37,30,52,66,36,50,36,39,53,48,68,63,54,55,52,54,59,55,54,35,54,40,48,42,40,42,40,48,51,5,6,15,49.375,51,50,0,1.1
1,2,791,52,52,50,57,53,53,24,51,1,1,14,8,11,29,6,13,10,11,15,13,25,24,25,34,32,19,53,18,49,5,17,8,8,40,10,67,6,12,12,50,57,53,0,0,0,52,0.1
1,2,1013,52,69,54,47,44,55,43,49,1,1,12,16,16,32,18,17,21,18,20,26,44,43,33,50,65,20,52,25,54,16,25,24,15,18,30,25,20,13,21,54,47,55,0,0,0,52,0.9
0,3,1297,52,67,66,47,50,46,30,44,1,3,37,50,34,60,32,42,44,33,48,50,67,65,54,40,60,47,48,37,51,44,36,22,45,54,42,56,30,32,34,11,11,12,48.875,49,39.6,0,1
0,2,1333,52,62,55,37,46,44,52,57,1,2,35,35,52,53,31,43,37,40,48,46,56,55,51,48,32,42,46,54,59,37,58,51,35,46,42,42,50,54,51,9,7,12,44,46.375,50.7,0,0.7
1,2,983,52,62,49,54,52,54,47,50,1,1,12,17,17,29,12,15,13,20,23,17,47,47,39,48,46,23,57,31,52,11,19,22,15,30,17,22,12,15,18,49,54,54,0,0,0,52,0.6
0,2,1297,52,71,50,52,43,46,26,50,1,2,44,59,61,46,46,43,31,26,39,49,49,51,45,51,57,47,67,56,46,40,50,21,52,47,55,48,22,23,24,10,12,12,49.5,46.5,37.3,0,1.1
0,2,1374,52,60,63,43,48,56,34,44,1,3,42,42,42,49,44,56,48,41,54,55,59,67,54,56,73,54,52,42,47,33,37,27,45,49,45,61,41,30,35,12,11,8,50.25,50.125,42.3,0,0.7
0,2,1419,52,74,62,45,53,54,43,52,1,3,44,46,46,63,42,54,47,35,55,53,60,64,57,53,53,52,58,36,61,34,48,38,49,50,44,53,39,48,47,9,7,8,51.875,52.25,48.3,0,1.1
0,3,1467,52,60,67,49,55,50,31,49,1,3,48,41,37,62,52,45,59,54,56,47,70,65,67,45,90,60,56,66,40,57,47,25,41,50,56,54,32,31,32,11,6,6,49.5,50.875,42.3,0,0.7
0,2,1229,52,65,57,27,29,32,54,56,1,2,23,26,47,32,25,25,26,24,29,30,59,55,47,47,76,37,71,65,54,17,47,51,27,33,41,51,51,59,58,13,6,12,34.125,33.875,47.8,0,0.8
0,2,1295,52,67,63,28,31,46,55,54,1,2,42,29,47,25,24,52,29,29,24,30,62,64,50,50,72,30,57,58,54,23,50,55,38,36,33,34,50,62,58,12,9,13,39.5,38.25,49.3,0,0.9
1,2,972,52,70,51,53,48,51,45,48,1,1,19,18,11,29,13,12,20,11,16,20,49,42,37,53,54,20,51,35,45,19,17,24,19,21,17,21,16,13,20,51,53,51,0,0,0,52,0.8
1,2,896,52,67,54,51,53,53,38,51,1,1,14,8,14,16,9,12,14,10,24,13,37,38,34,44,46,19,60,34,46,5,35,7,7,44,11,30,9,12,12,54,51,53,0,0,0,52,0.9
0,2,1224,52,69,67,24,33,35,49,56,1,2,26,16,49,43,31,27,24,22,32,38,66,68,48,45,53,34,69,51,57,27,58,52,27,29,33,41,41,55,53,13,12,9,35.625,36.625,48.1,0,1
0,2,1419,52,65,59,41,50,52,41,49,1,2,38,37,49,59,40,47,35,33,51,52,66,53,64,48,81,55,56,60,39,35,56,45,49,53,39,39,33,44,42,15,11,10,49,51,47.4,0,0.9
0,2,1233,52,67,58,53,34,51,18,51,1,2,25,56,49,36,42,52,32,30,31,48,55,60,58,45,60,51,64,50,59,49,28,14,49,41,56,47,18,10,14,6,13,12,49.25,43.5,30.3,0,1.1
0,3,1346,52,66,66,56,46,53,25,40,1,3,51,61,43,49,50,53,43,40,43,50,69,63,57,34,82,64,47,41,40,40,39,25,53,42,50,55,18,28,22,15,6,11,52.375,48,36.1,0,1.1
0,2,1311,52,61,59,28,35,49,55,48,1,2,44,25,45,30,32,57,36,27,31,31,61,57,53,51,73,31,60,54,41,26,53,54,45,37,36,42,48,64,59,8,13,11,40.75,40.75,49,0,0.7
1,2,991,52,65,60,46,52,52,44,47,1,1,16,17,20,16,14,12,18,14,21,17,43,44,36,47,56,24,56,42,66,11,18,21,16,13,24,24,14,20,18,60,46,52,0,0,0,52,0.8
0,2,1184,52,66,51,25,32,36,50,61,1,2,23,23,48,37,22,35,28,29,32,31,43,57,44,41,46,36,67,56,68,16,48,51,26,34,36,44,45,53,54,11,11,8,34.125,35,46.5,0,0.9
0,2,1401,52,62,62,37,50,51,40,55,1,2,35,28,49,62,42,51,34,35,61,46,60,64,62,50,53,53,65,63,47,33,61,40,55,44,45,51,36,39,44,5,6,9,48,50.625,47.5,0,0.8
0,2,1328,52,68,54,48,44,57,33,54,1,3,37,53,35,48,39,60,38,41,43,53,55,53,64,47,39,43,56,50,58,44,47,35,45,48,45,53,31,32,33,15,13,9,49.875,49.25,41.4,0,1.1
0,2,1274,52,66,55,27,42,42,50,52,1,2,46,22,49,49,30,34,22,30,42,43,55,55,64,44,62,39,65,43,56,25,52,55,32,34,31,46,46,52,51,11,9,9,38.875,40.625,49.1,0,0.9
0,2,1243,52,76,62,44,49,55,25,38,1,3,57,45,40,50,45,56,38,33,46,54,61,63,59,33,66,54,34,43,39,35,28,25,46,46,36,35,23,22,26,11,6,5,48.75,48,35.9,0,1.1
0,2,1499,52,63,64,38,55,49,46,60,1,2,45,30,54,63,42,45,37,42,62,45,60,68,65,50,75,52,55,66,60,35,56,50,53,52,44,44,38,45,56,9,11,14,48.625,52,52.4,0,0.9
1,2,830,52,67,56,51,59,59,29,46,1,1,13,6,12,25,6,11,12,11,29,16,31,28,21,36,45,15,57,24,54,7,16,9,4,24,19,23,5,13,10,56,51,59,0,0,0,52,0.8
0,3,1287,52,64,74,51,42,59,23,34,1,3,45,55,32,45,39,60,35,38,34,56,77,72,56,38,86,59,46,38,33,40,26,22,46,40,50,40,21,22,24,15,7,7,51.5,47.25,34,0,0.9
0,2,1335,52,66,75,42,46,53,26,48,1,2,46,40,33,49,38,50,42,34,41,51,73,76,70,53,70,52,51,38,56,36,41,18,47,49,42,48,28,27,28,15,13,13,49.75,48.375,38.4,0,1.1
0,2,1313,52,63,75,28,36,48,48,50,1,2,48,28,39,36,23,49,32,27,25,38,73,77,53,45,85,20,70,58,46,29,46,45,40,34,52,39,48,52,52,7,9,11,41.25,41.25,47.5,0,0.7
0,2,1291,52,61,72,28,29,45,53,59,1,2,38,28,38,24,28,52,26,28,27,26,68,76,49,54,78,27,58,64,63,25,45,49,44,30,33,38,54,57,56,9,11,7,40.5,38.125,48.7,0,0.7
0,2,1375,52,67,76,29,41,51,44,56,1,3,43,29,39,48,22,45,45,22,38,50,73,79,75,47,80,34,77,69,47,23,56,45,50,31,24,48,45,45,43,12,12,14,45.75,45.625,48.6,0,0.9
0,2,1259,52,62,61,51,38,53,20,49,1,2,29,54,52,47,36,51,34,29,28,52,61,61,54,52,74,48,54,56,50,51,35,14,47,44,53,51,17,19,12,8,5,11,50.75,46.5,33.2,0,0.7
0,2,1334,52,60,68,42,46,56,29,41,1,3,45,36,35,48,43,56,41,39,42,52,71,66,61,52,79,54,49,48,40,39,31,24,42,50,54,49,29,30,33,6,10,8,49.125,48.75,39.2,0,0.7
0,2,1389,52,59,63,33,54,52,46,56,1,3,39,30,44,65,30,53,42,39,57,50,64,63,55,53,55,46,56,40,65,28,53,50,31,56,39,45,46,42,52,7,11,10,47.125,51,50.9,0,0.7
0,2,1385,52,68,59,37,48,53,42,57,1,2,34,30,46,54,30,49,30,38,59,53,64,54,62,53,69,52,59,57,59,36,50,43,46,50,39,49,32,47,47,10,5,7,48,50.375,48.3,0,1.1
1,2,799,52,52,54,48,45,54,28,52,1,1,12,6,11,23,10,4,11,13,22,12,31,26,25,49,45,12,62,14,42,6,22,8,5,34,11,24,5,12,13,54,48,54,0,0,0,52,0.3
0,2,1293,52,61,58,29,34,45,52,54,1,2,44,27,45,31,24,43,28,33,29,41,62,55,58,52,61,28,56,58,52,32,55,47,36,36,41,48,52,57,58,10,5,14,40.125,39.75,49.1,0,0.7
0,2,1250,52,72,55,44,47,58,24,38,1,3,54,46,31,47,42,59,41,36,40,54,54,56,63,43,71,48,39,42,39,35,28,22,46,49,42,45,19,27,29,7,7,9,48.375,48.375,35.7,0,1
1,2,1051,52,64,51,47,47,56,44,50,1,1,18,14,16,28,16,15,21,13,24,19,40,48,56,54,58,23,54,33,57,13,40,24,15,32,26,30,12,15,16,51,47,56,0,0,0,52,0.7
0,2,1315,52,70,74,28,37,48,47,43,1,2,46,26,37,39,29,40,25,28,30,46,73,75,87,47,65,28,65,58,33,25,46,47,52,36,39,52,46,50,50,10,8,13,43,43,47.2,0,0.9
0,2,1316,52,68,66,41,43,58,29,46,1,3,50,41,33,41,37,58,42,30,40,52,64,68,65,53,79,49,47,48,46,34,41,21,49,43,33,43,30,28,36,11,8,15,49.5,47.625,39,0,1
1,2,1016,52,61,53,47,51,56,46,48,1,1,12,13,16,26,19,16,17,11,22,24,44,47,36,50,51,23,55,33,70,17,20,23,20,17,29,27,18,13,19,53,47,56,0,0,0,52,0.6
0,2,1303,52,66,68,47,47,56,29,37,1,3,46,51,25,50,45,55,48,41,47,55,68,68,68,34,75,53,34,47,34,33,34,25,42,44,44,30,33,30,29,6,10,11,48.75,48.375,38,0,1.1
0,2,1354,52,68,68,50,44,55,20,53,1,2,39,52,38,49,43,53,46,33,38,52,66,69,67,53,68,53,56,54,57,43,41,22,47,46,61,42,20,13,16,14,9,14,51.625,48.75,35.6,0,1.1
0,3,1271,52,66,65,49,37,56,18,48,1,3,29,53,53,40,36,52,31,34,30,56,70,60,67,51,71,42,61,52,53,48,29,14,45,49,62,49,17,11,13,7,14,6,51,47.125,32.2,0,1
1,2,937,52,60,46,52,65,54,51,50,1,1,10,8,13,28,8,12,15,12,29,15,54,48,42,45,38,20,56,27,51,6,25,10,7,40,19,27,9,8,15,46,52,54,0,0,0,52,0.6
0,2,1256,52,54,60,25,30,44,55,54,1,2,36,25,36,26,26,47,28,31,23,31,62,59,57,54,46,22,60,60,51,20,51,51,43,36,39,32,53,63,63,13,14,11,38.125,38,49.1,0,0.5
